"Matricula";"Ano";"Turma";"Horario";"Professor";"Codigo_curso";"Curso";"Prova";"Questao";"Acertou";"Nome.questao";"arquivos";"Numero.prova"
180013688;2018;"DA";"16-18";"LUCAS MOREIRA";"01899";"Outros";19112700410;6;TRUE;"29_tamanho_prop_08.Rnw";"Solucao_DA_20.pdf";3
180013742;2018;"CB";"14-16";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19112700304;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_27.pdf";3
180013904;2018;"CA";"14-16";"ANDRE LUIZ";"06351";"Engenharia De Redes De Comunicação";19112700267;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_46.pdf";3
180014277;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700463;6;FALSE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_03.pdf";3
180014617;2018;"BA";"10-12";"JOSE AUGUSTO";"06351";"Engenharia De Redes De Comunicação";19112700162;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_51.pdf";3
180015192;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19112700231;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_10.pdf";3
180015621;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700249;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_28.pdf";3
180015885;2018;"BB";"10-12";"THAIS CARVALHO";"03221";"Ciências Econômicas";19112700188;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_24.pdf";3
180016156;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700471;6;FALSE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_11.pdf";3
180017233;2018;"AA";"8-10";"CIRA ETHEOWALDA";"06220";"Engenharia Civil";19112700013;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_13.pdf";3
180017641;2018;"BB";"10-12";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19112700170;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_06.pdf";3
180018256;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19112700232;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_11.pdf";3
180018761;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700242;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_21.pdf";3
180019015;2018;"BB";"10-12";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19112700171;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_07.pdf";3
180019457;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700473;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_13.pdf";3
180019732;2018;"AB";"8-10";"ROBERTO VILA";"06424";"Engenharia Mecânica";19112700059;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_05.pdf";3
180020412;2018;"CC";"14-16";"EDUARDO YOSHIO";"06220";"Engenharia Civil";19112700343;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_09.pdf";3
180020587;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700276;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_55.pdf";3
180020846;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700469;6;FALSE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_09.pdf";3
180021362;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19112700373;6;FALSE;"26_tamanho_media_07.Rnw";"Solucao_CC_39.pdf";3
180021541;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19112700417;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_02.pdf";3
180022482;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700269;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_48.pdf";3
180022563;2018;"CC";"14-16";"EDUARDO YOSHIO";"01856";"Ciência da Computação";19112700390;6;FALSE;"26_tamanho_media_07.Rnw";"Solucao_CC_56.pdf";3
180023136;2018;"BA";"10-12";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19112700138;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_27.pdf";3
180023667;2018;"CC";"14-16";"EDUARDO YOSHIO";"60844";"Engenharia Química";19112700364;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_30.pdf";3
180024124;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700514;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_54.pdf";3
180024892;2018;"BB";"10-12";"THAIS CARVALHO";"01856";"Ciência da Computação";19112700190;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_26.pdf";3
180026429;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19112700233;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_12.pdf";3
180028341;2018;"CC";"14-16";"EDUARDO YOSHIO";"06017";"Engenharia De Produção";19112700384;6;FALSE;"26_tamanho_media_07.Rnw";"Solucao_CC_50.pdf";3
180028693;2018;"BA";"10-12";"JOSE AUGUSTO";"06912";"Ciências Contábeis";19112700151;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_40.pdf";3
180028880;2018;"CC";"14-16";"EDUARDO YOSHIO";"06335";"Engenharia Elétrica";19112700350;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_16.pdf";3
180029002;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700270;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_49.pdf";3
180029274;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700458;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_43.pdf";3
180029789;2018;"DA";"16-18";"LUCAS MOREIRA";"01899";"Outros";19112700406;6;FALSE;"29_tamanho_prop_08.Rnw";"Solucao_DA_16.pdf";3
180030418;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700240;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_19.pdf";3
180034111;2018;"BA";"10-12";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19112700119;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_08.pdf";3
180034235;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700423;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_08.pdf";3
180034995;2018;"BA";"10-12";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19112700163;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_52.pdf";3
180035061;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700474;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_14.pdf";3
180035096;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700431;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_16.pdf";3
180035495;2018;"AB";"8-10";"ROBERTO VILA";"01741";"Engenharia de Computação";19112700072;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_18.pdf";3
180035576;2018;"CB";"14-16";"LUCAS MOREIRA";"03221";"Ciências Econômicas";19112700312;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_35.pdf";3
180036173;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19112700275;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_54.pdf";3
180036670;2018;"CC";"14-16";"EDUARDO YOSHIO";"01449";"Outros";19112700355;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_21.pdf";3
180036726;2018;"BB";"10-12";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19112700207;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_43.pdf";3
180036971;2018;"DA";"16-18";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19112700399;6;TRUE;"29_tamanho_prop_08.Rnw";"Solucao_DA_09.pdf";3
180037871;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700515;6;FALSE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_55.pdf";3
180038150;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700021;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_21.pdf";3
180041886;2018;"BB";"10-12";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19112700172;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_08.pdf";3
180042327;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19112700248;6;FALSE;"24_IC_proporcao_05.Rnw";"Solucao_CA_27.pdf";3
180046357;2018;"CB";"14-16";"LUCAS MOREIRA";"01449";"Outros";19112700301;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_24.pdf";3
180046519;2018;"BA";"10-12";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19112700121;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_10.pdf";3
180046799;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700448;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_33.pdf";3
180051865;2018;"DB";"16-18";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19112700418;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_03.pdf";3
180052161;2018;"CC";"14-16";"EDUARDO YOSHIO";"01368";"Outros";19112700357;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_23.pdf";3
180052322;2018;"BB";"10-12";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19112700167;6;FALSE;"25_TH_media_08.Rnw";"Solucao_BB_03.pdf";3
180052608;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700034;6;FALSE;"29_tamanho_prop_04.Rnw";"Solucao_AA_34.pdf";3
180053523;2018;"DA";"16-18";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19112700408;6;TRUE;"29_tamanho_prop_08.Rnw";"Solucao_DA_18.pdf";3
180054589;2018;"CB";"14-16";"LUCAS MOREIRA";"06351";"Engenharia De Redes De Comunicação";19112700323;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_46.pdf";3
180054899;2018;"BB";"10-12";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19112700206;6;FALSE;"25_TH_media_08.Rnw";"Solucao_BB_42.pdf";3
180056727;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700478;6;FALSE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_18.pdf";3
180063154;2018;"DA";"16-18";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19112700403;6;TRUE;"29_tamanho_prop_08.Rnw";"Solucao_DA_13.pdf";3
180068261;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19112700439;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_24.pdf";3
180075161;2018;"CB";"14-16";"LUCAS MOREIRA";"01741";"Engenharia de Computação";19112700326;6;TRUE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_49.pdf";3
180075993;2018;"CC";"14-16";"EDUARDO YOSHIO";"01112";"Administração";19112700359;6;FALSE;"26_tamanho_media_07.Rnw";"Solucao_CC_25.pdf";3
180076272;2018;"DB";"16-18";"LUCAS MOREIRA";"01741";"Engenharia de Computação";19112700442;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_27.pdf";3
180096630;2018;"AA";"8-10";"CIRA ETHEOWALDA";"06912";"Ciências Contábeis";19112700014;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_14.pdf";3
180097121;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19112700316;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_39.pdf";3
180097911;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700438;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_23.pdf";3
180098853;2018;"BA";"10-12";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19112700147;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_36.pdf";3
180099205;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19112700453;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_38.pdf";3
180099230;2018;"BB";"10-12";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19112700198;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_34.pdf";3
180099752;2018;"BA";"10-12";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19112700117;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_06.pdf";3
180099825;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19112700318;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_41.pdf";3
180100548;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700501;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_41.pdf";3
180100599;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19112700236;6;FALSE;"24_IC_proporcao_05.Rnw";"Solucao_CA_15.pdf";3
180100700;2018;"CC";"14-16";"EDUARDO YOSHIO";"01899";"Outros";19112700340;6;FALSE;"26_tamanho_media_07.Rnw";"Solucao_CC_06.pdf";3
180100912;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700419;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_04.pdf";3
180100921;2018;"BA";"10-12";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19112700157;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_46.pdf";3
180102354;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700022;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_22.pdf";3
180102991;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700443;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_28.pdf";3
180103407;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700447;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_32.pdf";3
180103831;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700494;6;FALSE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_34.pdf";3
180104071;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19112700272;6;FALSE;"24_IC_proporcao_05.Rnw";"Solucao_CA_51.pdf";3
180104454;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700024;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_24.pdf";3
180105485;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700047;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_47.pdf";3
180106309;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19112700238;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_17.pdf";3
180107038;2018;"AB";"8-10";"ROBERTO VILA";"60844";"Engenharia Química";19112700062;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_08.pdf";3
180107453;2018;"CA";"14-16";"ANDRE LUIZ";"01741";"Engenharia de Computação";19112700277;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_56.pdf";3
180107712;2018;"AB";"8-10";"ROBERTO VILA";"06351";"Engenharia De Redes De Comunicação";19112700060;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_AB_06.pdf";3
180112341;2018;"AB";"8-10";"ROBERTO VILA";"03221";"Ciências Econômicas";19112700070;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_16.pdf";3
180112601;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700444;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_29.pdf";3
180112791;2018;"BA";"10-12";"JOSE AUGUSTO";"06254";"Engenharia Ambiental";19112700148;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_37.pdf";3
180113631;2018;"BA";"10-12";"JOSE AUGUSTO";"60844";"Engenharia Química";19112700120;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_09.pdf";3
180113674;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700046;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_46.pdf";3
180113933;2018;"DB";"16-18";"LUCAS MOREIRA";"06335";"Engenharia Elétrica";19112700460;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_45.pdf";3
180114140;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700440;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_25.pdf";3
180114778;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700446;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_31.pdf";3
180115057;2018;"BA";"10-12";"JOSE AUGUSTO";"02291";"Outros";19112700136;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_25.pdf";3
180115391;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700456;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_41.pdf";3
180115804;2018;"CC";"14-16";"EDUARDO YOSHIO";"06017";"Engenharia De Produção";19112700335;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_01.pdf";3
180116576;2018;"EA";"18-21";"JHAMES MATOS";"01856";"Ciência da Computação";19112700487;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_27.pdf";3
180116771;2018;"AB";"8-10";"ROBERTO VILA";"03221";"Ciências Econômicas";19112700067;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_13.pdf";3
180117173;2018;"BB";"10-12";"THAIS CARVALHO";"01741";"Engenharia de Computação";19112700203;6;FALSE;"25_TH_media_08.Rnw";"Solucao_BB_39.pdf";3
180119109;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700449;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_34.pdf";3
180119176;2018;"BB";"10-12";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19112700200;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_36.pdf";3
180120255;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19112700356;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_22.pdf";3
180120310;2018;"BA";"10-12";"JOSE AUGUSTO";"01236";"Outros";19112700142;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_31.pdf";3
180122177;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700445;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_30.pdf";3
180122444;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700472;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_12.pdf";3
180123335;2018;"BB";"10-12";"THAIS CARVALHO";"01741";"Engenharia de Computação";19112700173;6;FALSE;"25_TH_media_08.Rnw";"Solucao_BB_09.pdf";3
180123734;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19112700508;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_48.pdf";3
180125311;2018;"AB";"8-10";"ROBERTO VILA";"03221";"Ciências Econômicas";19112700055;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_01.pdf";3
180125559;2018;"CB";"14-16";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19112700322;6;TRUE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_45.pdf";3
180126270;2018;"BA";"10-12";"JOSE AUGUSTO";"01236";"Outros";19112700144;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_33.pdf";3
180126296;2018;"AA";"8-10";"CIRA ETHEOWALDA";"06912";"Ciências Contábeis";19112700019;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_19.pdf";3
180126792;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19112700513;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_53.pdf";3
180126814;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700454;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_39.pdf";3
180126881;2018;"BA";"10-12";"JOSE AUGUSTO";"06351";"Engenharia De Redes De Comunicação";19112700156;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_BA_45.pdf";3
180126962;2018;"AA";"8-10";"CIRA ETHEOWALDA";"06017";"Engenharia De Produção";19112700049;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_49.pdf";3
180127659;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700430;6;FALSE;"29_tamanho_prop_05.Rnw";"Solucao_DB_15.pdf";3
180128761;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19112700354;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_20.pdf";3
180129562;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19112700510;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_50.pdf";3
180130129;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19112700452;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_37.pdf";3
180130595;2018;"DA";"16-18";"LUCAS MOREIRA";"08516";"Ciências Contábeis";19112700404;6;TRUE;"29_tamanho_prop_08.Rnw";"Solucao_DA_14.pdf";3
180131133;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19112700251;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_30.pdf";3
180131206;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700455;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_40.pdf";3
180132041;2018;"CA";"14-16";"ANDRE LUIZ";"01856";"Ciência da Computação";19112700230;6;FALSE;"24_IC_proporcao_05.Rnw";"Solucao_CA_09.pdf";3
180132181;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700504;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_44.pdf";3
180132199;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700451;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_36.pdf";3
180135031;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19112700253;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_32.pdf";3
180135783;2018;"BA";"10-12";"JOSE AUGUSTO";"06254";"Engenharia Ambiental";19112700152;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_BA_41.pdf";3
180136844;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19112700234;6;FALSE;"24_IC_proporcao_05.Rnw";"Solucao_CA_13.pdf";3
180136895;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19112700315;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_38.pdf";3
180138341;2018;"CB";"14-16";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19112700278;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_01.pdf";3
180138880;2018;"EA";"18-21";"JHAMES MATOS";"06335";"Engenharia Elétrica";19112700496;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_36.pdf";3
180138936;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19112700320;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_43.pdf";3
180139240;2018;"DB";"16-18";"LUCAS MOREIRA";"06335";"Engenharia Elétrica";19112700416;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_01.pdf";3
180139312;2018;"AB";"8-10";"ROBERTO VILA";"06912";"Ciências Contábeis";19112700061;6;FALSE;"23_IC_media_t_05.Rnw";"Solucao_AB_07.pdf";3
180139975;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19112700252;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_31.pdf";3
180140001;2018;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700008;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_08.pdf";3
180140442;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19112700254;6;TRUE;"24_IC_proporcao_05.Rnw";"Solucao_CA_33.pdf";3
180140850;2018;"BB";"10-12";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19112700199;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_35.pdf";3
180142470;2018;"BB";"10-12";"THAIS CARVALHO";"08117";"Administração";19112700179;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_15.pdf";3
180144278;2018;"CB";"14-16";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19112700298;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_21.pdf";3
180146912;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19112700306;6;FALSE;"30_pvalor_proporcao_09.Rnw";"Solucao_CB_29.pdf";3
180147412;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19112700506;6;TRUE;"30_pvalor_proporcao_07.Rnw";"Solucao_EA_46.pdf";3
180163876;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19112700421;6;TRUE;"29_tamanho_prop_05.Rnw";"Solucao_DB_06.pdf";3
190009802;2019;"AB";"8-10";"ROBERTO VILA";"06424";"Engenharia Mecânica";19112700091;6;TRUE;"23_IC_media_t_05.Rnw";"Solucao_AB_37.pdf";3
190010070;2019;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700031;6;FALSE;"29_tamanho_prop_04.Rnw";"Solucao_AA_31.pdf";3
190010223;2019;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19112700376;6;TRUE;"26_tamanho_media_07.Rnw";"Solucao_CC_42.pdf";3
190010665;2019;"AA";"8-10";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19112700002;6;TRUE;"29_tamanho_prop_04.Rnw";"Solucao_AA_02.pdf";3
190011106;2019;"BB";"10-12";"THAIS CARVALHO";"01741";"Engenharia de Computação";19112700185;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_21.pdf";3
190011211;2019;"BB";"10-12";"THAIS CARVALHO";"01741";"Engenharia de Computação";19112700175;6;TRUE;"25_TH_media_08.Rnw";"Solucao_BB_11.pdf";3
